,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
16764,10,10,168,1,1,0,1,0,0,0,1,0,1661,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16765,2,10,168,1,0,1,0,1,0,1,0,0,1280,22.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16766,3,7,168,1,1,1,0,1,0,1,0,0,1012,11.21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16767,3,7,168,1,1,1,0,1,0,0,1,0,1640,59.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16768,0,0,72,1,1,0,0,0,1,0,1,0,917,10.14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16769,10,10,168,1,1,0,1,0,0,0,1,0,2558,18.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16770,10,10,168,1,1,0,1,0,0,1,0,0,853,19.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16771,5,5,168,1,0,1,1,0,0,1,0,0,1426,25.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16772,10,10,120,1,1,1,1,0,0,1,0,0,1841,9.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16773,5,5,120,1,1,1,1,0,0,0,1,0,2132,6.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16774,10,10,120,1,1,1,1,0,0,0,1,0,790,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16775,2,10,168,1,0,1,0,1,0,0,1,0,1016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16776,3,7,168,1,1,1,0,1,0,0,1,0,1815,58.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16777,0,0,96,1,0,1,0,0,1,0,1,0,1766,38.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16778,3,7,168,1,1,1,0,1,0,1,0,0,1845,38.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16779,5,20,240,0,0,1,0,1,0,0,1,0,1570,24.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16780,3,7,168,1,1,1,0,1,0,1,0,0,1645,23.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16781,10,10,168,1,1,0,1,0,0,0,1,0,1603,8.11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16782,0,0,72,1,1,0,0,0,1,1,0,0,1332,15.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16783,0,0,72,1,1,0,0,0,1,0,1,0,1060,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16784,3,7,168,1,1,1,0,1,0,0,1,0,2009,14.22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16785,10,10,120,1,1,1,1,0,0,0,1,0,1125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16786,5,5,120,1,1,1,1,0,0,1,0,0,915,6.04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16787,5,20,240,0,0,1,0,1,0,1,0,0,2265,103.89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16788,10,10,120,1,1,1,1,0,0,1,0,0,1515,19.37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16789,3,7,168,1,1,1,0,1,0,0,1,0,845,15.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16790,5,5,168,1,0,1,1,0,0,1,0,0,1670,89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16791,5,20,240,0,0,1,0,1,0,1,0,0,1722,40.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16792,5,5,120,1,1,1,1,0,0,1,0,0,1711,11.23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16793,2,10,240,1,1,1,0,1,0,0,1,0,2581,21.15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16794,5,5,168,1,0,1,1,0,0,1,0,0,1380,88.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16795,5,5,168,1,0,1,1,0,0,0,1,0,1107,56.82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16796,3,7,168,1,1,1,0,1,0,0,1,0,1346,43.03,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16797,0,0,96,1,0,1,0,0,1,1,0,0,1789,11.34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16798,10,10,120,1,1,1,1,0,0,1,0,0,775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16799,3,7,168,1,1,1,0,1,0,1,0,0,928,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16800,0,0,72,1,1,0,0,0,1,0,1,0,912,2.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16801,2,10,168,1,0,1,0,1,0,1,0,0,914,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16802,2,10,240,1,1,1,0,1,0,0,1,0,860,4.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16803,5,5,168,1,0,1,1,0,0,0,1,0,840,4.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16804,0,0,96,1,0,1,0,0,1,0,1,0,2081,48.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16805,10,10,120,1,1,1,1,0,0,0,1,0,1091,17.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16806,5,5,168,1,0,1,1,0,0,0,1,0,1725,49.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16807,5,5,120,1,1,1,1,0,0,1,0,0,986,78.77,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16808,10,10,168,1,1,0,1,0,0,1,0,0,2422,21.26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16809,5,5,120,1,1,1,1,0,0,0,1,0,962,10.73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16810,10,10,120,1,1,1,1,0,0,0,1,0,1002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16811,5,5,120,1,1,1,1,0,0,0,1,0,1085,25.66,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16812,0,0,72,1,1,0,0,0,1,1,0,0,1067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16813,10,10,120,1,1,1,1,0,0,0,1,0,782,12.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16814,10,10,168,1,1,0,1,0,0,1,0,0,2327,15.29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16815,3,7,168,1,1,1,0,1,0,0,1,0,1763,18.37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16816,0,0,72,1,1,0,0,0,1,0,1,0,1054,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16817,5,5,168,1,0,1,1,0,0,1,0,0,1657,39.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16818,2,10,168,1,0,1,0,1,0,1,0,0,1088,24.34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16819,2,10,168,1,0,1,0,1,0,0,1,0,1095,5.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16820,0,0,72,1,1,0,0,0,1,1,0,0,973,14.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16821,10,10,120,1,1,1,1,0,0,1,0,0,943,31.55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16822,10,10,120,1,1,1,1,0,0,1,0,0,1065,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16823,3,7,168,1,1,1,0,1,0,0,1,0,1719,37.86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16824,5,5,168,1,0,1,1,0,0,1,0,0,1493,13.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16825,10,10,120,1,1,1,1,0,0,0,1,0,2163,8.04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16826,10,10,120,1,1,1,1,0,0,1,0,0,2283,10.86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16827,10,10,168,1,1,0,1,0,0,1,0,0,1062,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16828,10,10,120,1,1,1,1,0,0,0,1,0,861,2.06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16829,5,5,168,1,0,1,1,0,0,0,1,0,1066,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16830,2,10,168,1,0,1,0,1,0,0,1,0,1043,10.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16831,0,0,96,1,0,1,0,0,1,0,1,0,1822,5.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16832,0,0,72,1,1,0,0,0,1,1,0,0,908,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16833,10,10,168,1,1,0,1,0,0,1,0,0,1063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16834,0,0,96,1,0,1,0,0,1,1,0,0,858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16835,0,0,96,1,0,1,0,0,1,0,1,0,1031,12.98,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16836,10,10,120,1,1,1,1,0,0,0,1,0,1185,47.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16837,5,20,240,0,0,1,0,1,0,0,1,0,844,10.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16838,10,10,168,1,1,0,1,0,0,1,0,0,1766,61.59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16839,2,10,168,1,0,1,0,1,0,1,0,0,1036,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16840,0,0,96,1,0,1,0,0,1,0,1,0,879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16841,2,10,168,1,0,1,0,1,0,0,1,0,1423,70.79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16842,5,5,168,1,0,1,1,0,0,0,1,0,771,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16843,5,20,240,0,0,1,0,1,0,1,0,0,1115,30.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16844,0,0,72,1,1,0,0,0,1,0,1,0,914,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16845,0,0,96,1,0,1,0,0,1,1,0,0,1034,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16846,0,0,72,1,1,0,0,0,1,0,1,0,1046,1.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16847,2,10,168,1,0,1,0,1,0,1,0,0,1080,23.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16848,5,5,120,1,1,1,1,0,0,0,1,0,1685,100.08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16849,5,20,240,0,0,1,0,1,0,0,1,0,1059,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16850,10,10,168,1,1,0,1,0,0,1,0,0,968,39.66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16851,3,7,168,1,1,1,0,1,0,0,1,0,1073,14.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16852,0,0,96,1,0,1,0,0,1,0,1,0,1749,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16853,10,10,168,1,1,0,1,0,0,1,0,0,1384,49.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16854,10,10,168,1,1,0,1,0,0,1,0,0,1035,16.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16855,0,0,96,1,0,1,0,0,1,1,0,0,1083,23.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16856,10,10,120,1,1,1,1,0,0,0,1,0,1246,8.24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16857,10,10,168,1,1,0,1,0,0,0,1,0,1665,39.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16858,5,5,168,1,0,1,1,0,0,1,0,0,1535,7.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16859,10,10,168,1,1,0,1,0,0,0,1,0,1109,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16860,10,10,168,1,1,0,1,0,0,0,1,0,819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16861,2,10,168,1,0,1,0,1,0,1,0,0,1040,45.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16862,5,5,120,1,1,1,1,0,0,0,1,0,768,14.38,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16863,0,0,72,1,1,0,0,0,1,0,1,0,1535,50.68,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16864,0,0,96,1,0,1,0,0,1,1,0,0,854,0.64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16865,0,0,96,1,0,1,0,0,1,0,1,0,1166,22.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16866,0,0,72,1,1,0,0,0,1,1,0,0,1516,12.77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16867,10,10,168,1,1,0,1,0,0,1,0,0,1669,30.43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16868,10,10,120,1,1,1,1,0,0,1,0,0,1098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16869,2,10,168,1,0,1,0,1,0,1,0,0,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16870,5,5,120,1,1,1,1,0,0,1,0,0,1274,2.92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16871,0,0,96,1,0,1,0,0,1,1,0,0,1985,11.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16872,2,10,240,1,1,1,0,1,0,0,1,0,1127,15.08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16873,5,5,120,1,1,1,1,0,0,1,0,0,1749,64.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16874,3,7,168,1,1,1,0,1,0,0,1,0,791,5.74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16875,10,10,168,1,1,0,1,0,0,0,1,0,1573,3.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16876,10,10,168,1,1,0,1,0,0,1,0,0,1682,55.11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16877,5,5,168,1,0,1,1,0,0,0,1,0,996,27.11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16878,10,10,168,1,1,0,1,0,0,0,1,0,1674,15.53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16879,0,0,96,1,0,1,0,0,1,1,0,0,1852,25.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16880,2,10,168,1,0,1,0,1,0,1,0,0,800,9.47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16881,2,10,240,1,1,1,0,1,0,0,1,0,908,35.99,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16882,0,0,96,1,0,1,0,0,1,0,1,0,813,30.97,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16883,5,5,120,1,1,1,1,0,0,1,0,0,1451,81.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16884,5,5,168,1,0,1,1,0,0,1,0,0,1042,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16885,2,10,240,1,1,1,0,1,0,0,1,0,1092,78.26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16886,2,10,168,1,0,1,0,1,0,0,1,0,817,19.22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16887,2,10,168,1,0,1,0,1,0,0,1,0,2409,17.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16888,2,10,168,1,0,1,0,1,0,0,1,0,1083,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16889,10,10,120,1,1,1,1,0,0,0,1,0,1657,19.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16890,10,10,120,1,1,1,1,0,0,0,1,0,1133,45.79,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16891,10,10,168,1,1,0,1,0,0,1,0,0,976,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16892,2,10,240,1,1,1,0,1,0,0,1,0,1060,10.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16893,2,10,168,1,0,1,0,1,0,0,1,0,1496,57.58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16894,3,7,168,1,1,1,0,1,0,1,0,0,934,9.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16895,5,5,120,1,1,1,1,0,0,1,0,0,1297,21.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16896,10,10,168,1,1,0,1,0,0,0,1,0,1022,27.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16897,5,5,120,1,1,1,1,0,0,1,0,0,1838,34.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16898,2,10,240,1,1,1,0,1,0,0,1,0,1556,50.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16899,2,10,240,1,1,1,0,1,0,1,0,0,1465,79.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16900,5,5,168,1,0,1,1,0,0,1,0,0,1071,6.97,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16901,10,10,120,1,1,1,1,0,0,0,1,0,899,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16902,5,5,120,1,1,1,1,0,0,1,0,0,2010,20.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16903,0,0,72,1,1,0,0,0,1,0,1,0,1454,33.39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16904,10,10,168,1,1,0,1,0,0,0,1,0,803,3.29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16905,0,0,96,1,0,1,0,0,1,0,1,0,871,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16906,2,10,168,1,0,1,0,1,0,0,1,0,830,1.24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16907,10,10,120,1,1,1,1,0,0,1,0,0,1657,27.19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16908,2,10,168,1,0,1,0,1,0,0,1,0,972,10.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16909,5,20,240,0,0,1,0,1,0,1,0,0,1089,49.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16910,10,10,120,1,1,1,1,0,0,0,1,0,985,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16911,0,0,96,1,0,1,0,0,1,0,1,0,1154,9.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16912,2,10,168,1,0,1,0,1,0,1,0,0,1040,61.55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16913,5,20,240,0,0,1,0,1,0,0,1,0,1109,27.74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16914,5,5,168,1,0,1,1,0,0,0,1,0,1123,6.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16915,5,5,168,1,0,1,1,0,0,0,1,0,978,5.92,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16916,5,5,168,1,0,1,1,0,0,0,1,0,858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16917,3,7,168,1,1,1,0,1,0,1,0,0,868,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16918,10,10,168,1,1,0,1,0,0,0,1,0,1425,65.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16919,5,5,168,1,0,1,1,0,0,1,0,0,1028,56.53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16920,10,10,168,1,1,0,1,0,0,0,1,0,1793,59.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16921,2,10,240,1,1,1,0,1,0,0,1,0,828,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16922,0,0,72,1,1,0,0,0,1,1,0,0,1004,23.61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16923,10,10,120,1,1,1,1,0,0,1,0,0,1239,19.42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16924,5,5,168,1,0,1,1,0,0,1,0,0,1374,26.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16925,2,10,240,1,1,1,0,1,0,0,1,0,1025,56.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16926,5,20,240,0,0,1,0,1,0,0,1,0,942,14.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16927,5,5,120,1,1,1,1,0,0,1,0,0,1229,36.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16928,5,5,168,1,0,1,1,0,0,0,1,0,1583,21.86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16929,10,10,168,1,1,0,1,0,0,0,1,0,1181,57.03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16930,10,10,120,1,1,1,1,0,0,0,1,0,986,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16931,5,20,240,0,0,1,0,1,0,1,0,0,1063,60.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16932,0,0,72,1,1,0,0,0,1,0,1,0,830,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16933,0,0,72,1,1,0,0,0,1,1,0,0,2474,0.57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16934,2,10,240,1,1,1,0,1,0,0,1,0,1089,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
