cust_response,time,total_amount,gender,age,person_id,became_member_on,income,F,M,O,days_of_membership,age_by_decade,income_range,reward,difficulty,duration
0,168,7.98,M,53,e58e45b6f6f14dde8b715aa26570dee3,2017,51000,0,1,0,1225,50s,60k,5,20,240
0,336,4.87,M,53,e58e45b6f6f14dde8b715aa26570dee3,2017,51000,0,1,0,1225,50s,60k,2,10,168
0,408,4.32,M,53,e58e45b6f6f14dde8b715aa26570dee3,2017,51000,0,1,0,1225,50s,60k,5,5,120
1,504,40.05,M,53,e58e45b6f6f14dde8b715aa26570dee3,2017,51000,0,1,0,1225,50s,60k,10,10,120
1,0,38.45,F,81,77b27d5f09db42cf9c844ab58d132e85,2018,89000,1,0,0,897,80s,90k,10,10,168
1,168,72.91,F,81,77b27d5f09db42cf9c844ab58d132e85,2018,89000,1,0,0,897,80s,90k,3,7,168
1,0,38.45,F,81,77b27d5f09db42cf9c844ab58d132e85,2018,89000,1,0,0,897,80s,90k,10,10,168
1,168,72.91,F,81,77b27d5f09db42cf9c844ab58d132e85,2018,89000,1,0,0,897,80s,90k,3,7,168
0,576,9.77,F,81,77b27d5f09db42cf9c844ab58d132e85,2018,89000,1,0,0,897,80s,90k,2,10,240
0,0,7.72,M,45,ff39b67d25cf48dd8fae9c8766f5eeed,2018,44000,0,1,0,962,40s,50k,2,10,168
0,168,0,M,45,ff39b67d25cf48dd8fae9c8766f5eeed,2018,44000,0,1,0,962,40s,50k,5,5,120
0,336,5.58,M,45,ff39b67d25cf48dd8fae9c8766f5eeed,2018,44000,0,1,0,962,40s,50k,5,5,168
0,576,0,M,45,ff39b67d25cf48dd8fae9c8766f5eeed,2018,44000,0,1,0,962,40s,50k,5,20,240
1,0,15.53,F,52,1e6f629ef9dd4ab685797348487832a8,2018,78000,1,0,0,786,50s,80k,5,5,120
1,0,15.53,F,52,1e6f629ef9dd4ab685797348487832a8,2018,78000,1,0,0,786,50s,80k,5,5,120
1,336,16.51,F,52,1e6f629ef9dd4ab685797348487832a8,2018,78000,1,0,0,786,50s,80k,0,0,72
0,408,60.06,F,52,1e6f629ef9dd4ab685797348487832a8,2018,78000,1,0,0,786,50s,80k,5,20,240
0,576,32.7,F,52,1e6f629ef9dd4ab685797348487832a8,2018,78000,1,0,0,786,50s,80k,5,5,168
0,0,3.42,M,32,0409252539634eca8a8d1b5407caa582,2017,39000,0,1,0,1068,30s,40k,10,10,120
0,408,0,M,32,0409252539634eca8a8d1b5407caa582,2017,39000,0,1,0,1068,30s,40k,0,0,72
0,408,0,M,32,0409252539634eca8a8d1b5407caa582,2017,39000,0,1,0,1068,30s,40k,0,0,72
1,0,37.91,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,5,5,120
1,168,27.86,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,5,20,240
1,336,93.79,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,2,10,240
1,408,75.93,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,2,10,168
1,168,27.86,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,5,20,240
1,408,75.93,M,66,3ab73b41e2ac4e67bb20be75543c1d78,2016,40000,0,1,0,1684,60s,50k,2,10,168
1,0,14.9,M,26,3d4ceca8f12848a28c346e9067470b05,2015,47000,0,1,0,1799,20s,50k,3,7,168
1,336,48.81,M,26,3d4ceca8f12848a28c346e9067470b05,2015,47000,0,1,0,1799,20s,50k,2,10,240
0,408,26.88,M,26,3d4ceca8f12848a28c346e9067470b05,2015,47000,0,1,0,1799,20s,50k,2,10,168
0,576,10.85,M,26,3d4ceca8f12848a28c346e9067470b05,2015,47000,0,1,0,1799,20s,50k,5,5,168
0,0,0,M,53,5bc9f27518b64163be2f236dcfcb9ce7,2016,90000,0,1,0,1639,50s,100k,0,0,96
1,168,91.08,M,53,5bc9f27518b64163be2f236dcfcb9ce7,2016,90000,0,1,0,1639,50s,100k,5,20,240
1,336,133.76,M,53,5bc9f27518b64163be2f236dcfcb9ce7,2016,90000,0,1,0,1639,50s,100k,2,10,240
1,408,75.63,M,53,5bc9f27518b64163be2f236dcfcb9ce7,2016,90000,0,1,0,1639,50s,100k,10,10,120
1,576,14.87,M,53,5bc9f27518b64163be2f236dcfcb9ce7,2016,90000,0,1,0,1639,50s,100k,5,5,120
0,0,0,F,70,45d0952c88fe49b8aad291b21e086293,2017,87000,1,0,0,1164,70s,90k,5,5,168
1,168,95.06,F,70,45d0952c88fe49b8aad291b21e086293,2017,87000,1,0,0,1164,70s,90k,2,10,168
0,336,0,F,70,45d0952c88fe49b8aad291b21e086293,2017,87000,1,0,0,1164,70s,90k,0,0,96
0,576,31.13,F,70,45d0952c88fe49b8aad291b21e086293,2017,87000,1,0,0,1164,70s,90k,5,20,240
1,0,65.63,M,63,3a0e6a7edb4a49fe93136e9ed360b051,2016,93000,0,1,0,1406,60s,100k,2,10,240
1,336,142.23,M,63,3a0e6a7edb4a49fe93136e9ed360b051,2016,93000,0,1,0,1406,60s,100k,10,10,168
1,408,70.1,M,63,3a0e6a7edb4a49fe93136e9ed360b051,2016,93000,0,1,0,1406,60s,100k,3,7,168
0,504,0,M,63,3a0e6a7edb4a49fe93136e9ed360b051,2016,93000,0,1,0,1406,60s,100k,0,0,72
0,576,0,M,63,3a0e6a7edb4a49fe93136e9ed360b051,2016,93000,0,1,0,1406,60s,100k,0,0,96
1,0,57.43,M,69,5dc748040e5f4194aaba8465e14dbd99,2015,55000,0,1,0,1854,60s,60k,2,10,240
1,336,32.4,M,69,5dc748040e5f4194aaba8465e14dbd99,2015,55000,0,1,0,1854,60s,60k,2,10,168
1,408,17.49,M,69,5dc748040e5f4194aaba8465e14dbd99,2015,55000,0,1,0,1854,60s,60k,0,0,96
1,504,88.46,M,69,5dc748040e5f4194aaba8465e14dbd99,2015,55000,0,1,0,1854,60s,60k,5,5,168
1,336,32.4,M,69,5dc748040e5f4194aaba8465e14dbd99,2015,55000,0,1,0,1854,60s,60k,2,10,168
0,0,0,F,71,3ec1a7cf9bc348e79ba5c7d6db46100a,2017,60000,1,0,0,983,70s,70k,2,10,240
0,336,0,F,71,3ec1a7cf9bc348e79ba5c7d6db46100a,2017,60000,1,0,0,983,70s,70k,10,10,120
0,576,0,F,71,3ec1a7cf9bc348e79ba5c7d6db46100a,2017,60000,1,0,0,983,70s,70k,3,7,168
0,0,6.82,M,40,cd3b6b1a48874469ae08a59204f37488,2017,65000,0,1,0,1034,40s,70k,2,10,240
0,168,2.01,M,40,cd3b6b1a48874469ae08a59204f37488,2017,65000,0,1,0,1034,40s,70k,10,10,120
0,504,5.03,M,40,cd3b6b1a48874469ae08a59204f37488,2017,65000,0,1,0,1034,40s,70k,10,10,168
0,0,0,F,37,f8d279c6b0df4fdda22c3d85ecc32a9e,2016,33000,1,0,0,1410,30s,40k,5,5,168
1,336,4.18,F,37,f8d279c6b0df4fdda22c3d85ecc32a9e,2016,33000,1,0,0,1410,30s,40k,0,0,72
1,408,47.28,F,37,f8d279c6b0df4fdda22c3d85ecc32a9e,2016,33000,1,0,0,1410,30s,40k,3,7,168
1,504,24.56,F,37,f8d279c6b0df4fdda22c3d85ecc32a9e,2016,33000,1,0,0,1410,30s,40k,10,10,168
1,336,4.18,F,37,f8d279c6b0df4fdda22c3d85ecc32a9e,2016,33000,1,0,0,1410,30s,40k,0,0,72
1,0,37.64,F,50,f2acd6b2a94a48efbcd6437406eb67b9,2017,90000,1,0,0,1086,50s,100k,2,10,240
1,168,64.84,F,50,f2acd6b2a94a48efbcd6437406eb67b9,2017,90000,1,0,0,1086,50s,100k,2,10,168
1,336,33.96,F,50,f2acd6b2a94a48efbcd6437406eb67b9,2017,90000,1,0,0,1086,50s,100k,0,0,72
1,336,33.96,F,50,f2acd6b2a94a48efbcd6437406eb67b9,2017,90000,1,0,0,1086,50s,100k,0,0,72
0,504,0,F,50,f2acd6b2a94a48efbcd6437406eb67b9,2017,90000,1,0,0,1086,50s,100k,5,20,240
1,0,113.65,F,54,45581487709045ceb2ecdcc9aa0744fd,2017,105000,1,0,0,1247,50s,110k,2,10,240
1,168,40.78,F,54,45581487709045ceb2ecdcc9aa0744fd,2017,105000,1,0,0,1247,50s,110k,5,5,120
1,336,80.4,F,54,45581487709045ceb2ecdcc9aa0744fd,2017,105000,1,0,0,1247,50s,110k,3,7,168
0,576,0,F,54,45581487709045ceb2ecdcc9aa0744fd,2017,105000,1,0,0,1247,50s,110k,0,0,96
1,0,17.38,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,2,10,240
0,168,1.37,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,5,20,240
0,336,1.37,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,10,10,120
0,408,9.75,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,10,10,168
1,504,11.66,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,5,5,120
1,504,11.66,M,58,4de38d89a91c4286a583085d909817f9,2018,70000,0,1,0,942,50s,80k,5,5,120
0,0,0,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,5,5,120
0,168,7.4,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,10,10,120
1,336,2.44,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,0,0,72
1,408,16.54,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,3,7,168
1,408,16.54,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,3,7,168
1,576,32.44,M,54,062d468f10ff4489822fbdd647e57398,2014,37000,0,1,0,2255,50s,40k,2,10,240
1,0,44.69,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,2,10,240
1,168,45.88,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,2,10,168
1,0,44.69,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,2,10,240
1,0,44.69,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,2,10,240
1,504,741.65,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,5,20,240
1,576,20.22,M,44,d167940f7af04f4681daaa6d1bfd80a1,2016,89000,0,1,0,1637,40s,90k,5,5,168
1,0,148.52,F,57,f24749a71a91425ba6bf41ba3f087a70,2016,86000,1,0,0,1687,50s,90k,2,10,240
1,336,31.44,F,57,f24749a71a91425ba6bf41ba3f087a70,2016,86000,1,0,0,1687,50s,90k,2,10,168
1,336,31.44,F,57,f24749a71a91425ba6bf41ba3f087a70,2016,86000,1,0,0,1687,50s,90k,2,10,168
1,504,33.47,F,57,f24749a71a91425ba6bf41ba3f087a70,2016,86000,1,0,0,1687,50s,90k,0,0,96
1,576,14.11,F,57,f24749a71a91425ba6bf41ba3f087a70,2016,86000,1,0,0,1687,50s,90k,0,0,72
1,0,39.27,F,59,30b98e23337b4e98815b8a0e2472a9ff,2016,37000,1,0,0,1614,50s,40k,2,10,240
1,336,26.16,F,59,30b98e23337b4e98815b8a0e2472a9ff,2016,37000,1,0,0,1614,50s,40k,0,0,96
1,336,26.16,F,59,30b98e23337b4e98815b8a0e2472a9ff,2016,37000,1,0,0,1614,50s,40k,0,0,96
1,504,41.28,F,59,30b98e23337b4e98815b8a0e2472a9ff,2016,37000,1,0,0,1614,50s,40k,5,20,240
1,576,41.28,F,59,30b98e23337b4e98815b8a0e2472a9ff,2016,37000,1,0,0,1614,50s,40k,3,7,168
1,0,89.93,M,20,c34d166e5c634b3eb6fd40547d930c18,2015,61000,0,1,0,1840,20s,70k,2,10,240
1,408,78.16,M,20,c34d166e5c634b3eb6fd40547d930c18,2015,61000,0,1,0,1840,20s,70k,10,10,168
1,576,90.8,M,20,c34d166e5c634b3eb6fd40547d930c18,2015,61000,0,1,0,1840,20s,70k,0,0,72
1,0,34.03,F,64,8899cbcaf33d4e4d87a3f761b5ff8cf2,2017,95000,1,0,0,1055,60s,100k,0,0,72
1,168,120.16,F,64,8899cbcaf33d4e4d87a3f761b5ff8cf2,2017,95000,1,0,0,1055,60s,100k,2,10,168
1,408,47.57,F,64,8899cbcaf33d4e4d87a3f761b5ff8cf2,2017,95000,1,0,0,1055,60s,100k,10,10,120
0,576,16.7,F,64,8899cbcaf33d4e4d87a3f761b5ff8cf2,2017,95000,1,0,0,1055,60s,100k,5,20,240
0,0,0,M,63,16583c228fb94fb098951ad54997ac2c,2017,97000,0,1,0,1074,60s,100k,5,5,168
0,0,0,M,63,16583c228fb94fb098951ad54997ac2c,2017,97000,0,1,0,1074,60s,100k,5,5,168
1,336,35.55,M,63,16583c228fb94fb098951ad54997ac2c,2017,97000,0,1,0,1074,60s,100k,2,10,240
0,408,0,M,63,16583c228fb94fb098951ad54997ac2c,2017,97000,0,1,0,1074,60s,100k,0,0,72
0,0,27.4,M,41,95e86569c15d455fa02041dd12f3d308,2015,56000,0,1,0,1738,40s,60k,0,0,96
1,168,8.99,M,41,95e86569c15d455fa02041dd12f3d308,2015,56000,0,1,0,1738,40s,60k,5,5,168
1,168,8.99,M,41,95e86569c15d455fa02041dd12f3d308,2015,56000,0,1,0,1738,40s,60k,5,5,168
0,576,7.54,M,41,95e86569c15d455fa02041dd12f3d308,2015,56000,0,1,0,1738,40s,60k,5,20,240
1,0,26.22,O,49,0d0a9ca9281248a8a35806c9ae68f872,2017,42000,0,0,1,995,40s,50k,2,10,240
1,336,54.38,O,49,0d0a9ca9281248a8a35806c9ae68f872,2017,42000,0,0,1,995,40s,50k,3,7,168
1,408,64.62,O,49,0d0a9ca9281248a8a35806c9ae68f872,2017,42000,0,0,1,995,40s,50k,10,10,168
0,504,44.34,O,49,0d0a9ca9281248a8a35806c9ae68f872,2017,42000,0,0,1,995,40s,50k,2,10,168
1,0,5.77,M,19,b5084bd5d94f492c873dededc5491648,2017,31000,0,1,0,1010,10s,40k,0,0,72
1,336,44.39,M,19,b5084bd5d94f492c873dededc5491648,2017,31000,0,1,0,1010,10s,40k,10,10,168
1,336,44.39,M,19,b5084bd5d94f492c873dededc5491648,2017,31000,0,1,0,1010,10s,40k,10,10,168
0,504,18.56,M,19,b5084bd5d94f492c873dededc5491648,2017,31000,0,1,0,1010,10s,40k,10,10,120
1,576,46.22,M,19,b5084bd5d94f492c873dededc5491648,2017,31000,0,1,0,1010,10s,40k,3,7,168
1,0,92.97,M,54,dfb467ce80d54545ae7ffc103b8fba35,2017,56000,0,1,0,1159,50s,60k,5,5,168
0,168,0,M,54,dfb467ce80d54545ae7ffc103b8fba35,2017,56000,0,1,0,1159,50s,60k,10,10,120
1,336,50.95,M,54,dfb467ce80d54545ae7ffc103b8fba35,2017,56000,0,1,0,1159,50s,60k,0,0,96
1,504,23.23,M,54,dfb467ce80d54545ae7ffc103b8fba35,2017,56000,0,1,0,1159,50s,60k,0,0,72
1,576,18.58,M,54,dfb467ce80d54545ae7ffc103b8fba35,2017,56000,0,1,0,1159,50s,60k,2,10,240
0,0,0,M,57,b08f1eafc66e44e6aa486d7d33351964,2015,93000,0,1,0,1739,50s,100k,2,10,168
0,168,0,M,57,b08f1eafc66e44e6aa486d7d33351964,2015,93000,0,1,0,1739,50s,100k,0,0,96
1,336,61.33,M,57,b08f1eafc66e44e6aa486d7d33351964,2015,93000,0,1,0,1739,50s,100k,10,10,120
1,408,93.45,M,57,b08f1eafc66e44e6aa486d7d33351964,2015,93000,0,1,0,1739,50s,100k,2,10,240
0,0,10.66,M,55,e3c8e0d6234746d184b3ab79aa6614c6,2018,75000,0,1,0,783,50s,80k,0,0,96
0,168,11.05,M,55,e3c8e0d6234746d184b3ab79aa6614c6,2018,75000,0,1,0,783,50s,80k,10,10,168
0,168,11.05,M,55,e3c8e0d6234746d184b3ab79aa6614c6,2018,75000,0,1,0,783,50s,80k,10,10,168
0,504,0.34,M,55,e3c8e0d6234746d184b3ab79aa6614c6,2018,75000,0,1,0,783,50s,80k,5,5,168
0,0,10.66,M,55,e3c8e0d6234746d184b3ab79aa6614c6,2018,75000,0,1,0,783,50s,80k,0,0,96
1,0,10.96,F,78,ff8ff8e5d8bb449894bf708924020edc,2016,58000,1,0,0,1542,70s,60k,2,10,240
1,168,8.97,F,78,ff8ff8e5d8bb449894bf708924020edc,2016,58000,1,0,0,1542,70s,60k,5,5,168
1,336,45.15,F,78,ff8ff8e5d8bb449894bf708924020edc,2016,58000,1,0,0,1542,70s,60k,10,10,168
1,0,10.96,F,78,ff8ff8e5d8bb449894bf708924020edc,2016,58000,1,0,0,1542,70s,60k,2,10,240
1,576,31.66,F,78,ff8ff8e5d8bb449894bf708924020edc,2016,58000,1,0,0,1542,70s,60k,0,0,96
0,0,0,F,54,5909ea92965f4a4bb1cb0374dead0ff5,2017,48000,1,0,0,1037,50s,50k,5,20,240
0,0,0,F,54,5909ea92965f4a4bb1cb0374dead0ff5,2017,48000,1,0,0,1037,50s,50k,5,20,240
0,504,0,F,54,5909ea92965f4a4bb1cb0374dead0ff5,2017,48000,1,0,0,1037,50s,50k,0,0,72
0,0,0,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,0,0,96
0,168,6.67,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,10,10,120
1,336,35.44,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,2,10,240
1,408,39.44,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,5,20,240
1,504,15.16,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,2,10,168
1,504,15.16,M,18,e2966f15389e4e0e9a5891bd675a5f11,2017,72000,0,1,0,1113,10s,80k,2,10,168
0,0,0,F,49,7aa3e5382a9f45de820accd86d8e444b,2017,70000,1,0,0,1253,40s,80k,2,10,168
0,0,0,F,49,7aa3e5382a9f45de820accd86d8e444b,2017,70000,1,0,0,1253,40s,80k,2,10,168
1,336,28.32,F,49,7aa3e5382a9f45de820accd86d8e444b,2017,70000,1,0,0,1253,40s,80k,5,5,120
1,408,33.24,F,49,7aa3e5382a9f45de820accd86d8e444b,2017,70000,1,0,0,1253,40s,80k,0,0,96
1,336,28.32,F,49,7aa3e5382a9f45de820accd86d8e444b,2017,70000,1,0,0,1253,40s,80k,5,5,120
0,0,0.35,M,56,f9c4205c9a3b408e9f19b523b182c546,2016,43000,0,1,0,1484,50s,50k,10,10,120
1,336,20.52,M,56,f9c4205c9a3b408e9f19b523b182c546,2016,43000,0,1,0,1484,50s,50k,5,5,120
1,408,17.42,M,56,f9c4205c9a3b408e9f19b523b182c546,2016,43000,0,1,0,1484,50s,50k,0,0,96
0,576,7.24,M,56,f9c4205c9a3b408e9f19b523b182c546,2016,43000,0,1,0,1484,50s,50k,10,10,168
1,0,20.25,M,50,2ae0eb4401a244b7b81a88f47539e82e,2018,56000,0,1,0,939,50s,60k,0,0,72
1,168,14.96,M,50,2ae0eb4401a244b7b81a88f47539e82e,2018,56000,0,1,0,939,50s,60k,2,10,168
1,168,14.96,M,50,2ae0eb4401a244b7b81a88f47539e82e,2018,56000,0,1,0,939,50s,60k,2,10,168
1,168,14.96,M,50,2ae0eb4401a244b7b81a88f47539e82e,2018,56000,0,1,0,939,50s,60k,2,10,168
1,504,81.38,M,50,2ae0eb4401a244b7b81a88f47539e82e,2018,56000,0,1,0,939,50s,60k,10,10,168
1,0,35.1,M,48,d4c2549073b242db839688ef8fe0b2e9,2017,68000,0,1,0,1225,40s,70k,2,10,240
1,168,25.99,M,48,d4c2549073b242db839688ef8fe0b2e9,2017,68000,0,1,0,1225,40s,70k,0,0,72
0,0,0,F,82,715b22238df84b9fbad9485f23192c4d,2018,75000,1,0,0,887,80s,80k,5,5,168
1,336,39.7,F,82,715b22238df84b9fbad9485f23192c4d,2018,75000,1,0,0,887,80s,80k,5,5,120
0,408,58.63,F,82,715b22238df84b9fbad9485f23192c4d,2018,75000,1,0,0,887,80s,80k,2,10,168
0,0,0,F,82,715b22238df84b9fbad9485f23192c4d,2018,75000,1,0,0,887,80s,80k,5,5,168
1,0,52.66,F,65,8a62338653f44844815b4d5d3ee92456,2016,87000,1,0,0,1476,60s,90k,10,10,120
1,408,84.74,F,65,8a62338653f44844815b4d5d3ee92456,2016,87000,1,0,0,1476,60s,90k,10,10,168
1,408,84.74,F,65,8a62338653f44844815b4d5d3ee92456,2016,87000,1,0,0,1476,60s,90k,10,10,168
0,0,0,M,60,68aa156c761e40bf8a0f8d859379c89d,2018,38000,0,1,0,822,60s,40k,0,0,96
1,168,37.73,M,60,68aa156c761e40bf8a0f8d859379c89d,2018,38000,0,1,0,822,60s,40k,5,5,120
1,336,44.59,M,60,68aa156c761e40bf8a0f8d859379c89d,2018,38000,0,1,0,822,60s,40k,10,10,168
1,336,44.59,M,60,68aa156c761e40bf8a0f8d859379c89d,2018,38000,0,1,0,822,60s,40k,10,10,168
1,168,37.73,M,60,68aa156c761e40bf8a0f8d859379c89d,2018,38000,0,1,0,822,60s,40k,5,5,120
0,0,0,F,19,61e81e0f321d49e7a62c44a2595c3bab,2016,53000,1,0,0,1671,10s,60k,0,0,96
0,0,0,F,19,61e81e0f321d49e7a62c44a2595c3bab,2016,53000,1,0,0,1671,10s,60k,0,0,96
1,336,56.15,F,19,61e81e0f321d49e7a62c44a2595c3bab,2016,53000,1,0,0,1671,10s,60k,10,10,168
0,0,0,F,66,1278a41a8ae24324a17ca2c69b3023ab,2017,47000,1,0,0,997,60s,50k,0,0,72
0,336,8.58,F,66,1278a41a8ae24324a17ca2c69b3023ab,2017,47000,1,0,0,997,60s,50k,10,10,120
0,408,3.32,F,66,1278a41a8ae24324a17ca2c69b3023ab,2017,47000,1,0,0,997,60s,50k,3,7,168
1,504,89.47,F,66,1278a41a8ae24324a17ca2c69b3023ab,2017,47000,1,0,0,997,60s,50k,5,5,168
1,504,89.47,F,66,1278a41a8ae24324a17ca2c69b3023ab,2017,47000,1,0,0,997,60s,50k,5,5,168
1,0,145.49,M,55,c019e0e0d9a14d0fbdeff01a55f50fcd,2016,62000,0,1,0,1342,50s,70k,5,20,240
1,168,6.2,M,55,c019e0e0d9a14d0fbdeff01a55f50fcd,2016,62000,0,1,0,1342,50s,70k,0,0,72
1,408,23.46,M,55,c019e0e0d9a14d0fbdeff01a55f50fcd,2016,62000,0,1,0,1342,50s,70k,10,10,168
1,504,24.59,M,55,c019e0e0d9a14d0fbdeff01a55f50fcd,2016,62000,0,1,0,1342,50s,70k,5,5,120
0,0,0,F,68,be043c99c4224b47bf4e252f9416cf05,2015,100000,1,0,0,1723,60s,110k,5,20,240
0,168,0,F,68,be043c99c4224b47bf4e252f9416cf05,2015,100000,1,0,0,1723,60s,110k,0,0,72
0,336,0,F,68,be043c99c4224b47bf4e252f9416cf05,2015,100000,1,0,0,1723,60s,110k,3,7,168
1,504,50.44,F,68,be043c99c4224b47bf4e252f9416cf05,2015,100000,1,0,0,1723,60s,110k,5,5,120
1,0,4.06,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,0,0,72
0,168,2.36,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,5,5,120
0,336,5.62,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,2,10,168
0,408,0,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,0,0,96
0,336,5.62,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,2,10,168
0,408,0,M,85,1ea8fb8df7364b6da72bb893e05ed6d1,2017,46000,0,1,0,1315,80s,50k,0,0,96
0,0,31.59,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,3,7,168
0,168,0,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,10,10,168
1,336,53.51,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,5,20,240
0,408,0,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,5,5,120
1,504,56.8,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,2,10,168
1,504,56.8,F,68,3ec4bc73b77a46db89e5b738c8fd668c,2018,111000,1,0,0,814,60s,120k,2,10,168
1,0,57.03,F,24,461e13a14a074077b3ebd7ad0174e02b,2018,51000,1,0,0,865,20s,60k,2,10,240
0,168,30.88,F,24,461e13a14a074077b3ebd7ad0174e02b,2018,51000,1,0,0,865,20s,60k,5,20,240
1,0,67.88,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,2,10,240
1,168,52.06,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,5,5,168
1,336,47.34,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,3,7,168
1,408,16.44,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,5,5,120
0,504,2.4,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,0,0,96
1,168,52.06,F,77,82b13a64bcba4a59a11d5323f9e04134,2016,35000,1,0,0,1590,70s,40k,5,5,168
0,0,0,M,37,51adc00878c347ceac3fba0ca2b7b608,2015,65000,0,1,0,1708,30s,70k,0,0,72
1,168,72.05,M,37,51adc00878c347ceac3fba0ca2b7b608,2015,65000,0,1,0,1708,30s,70k,3,7,168
1,336,55.08,M,37,51adc00878c347ceac3fba0ca2b7b608,2015,65000,0,1,0,1708,30s,70k,2,10,168
1,336,55.08,M,37,51adc00878c347ceac3fba0ca2b7b608,2015,65000,0,1,0,1708,30s,70k,2,10,168
1,0,24.02,M,65,b37f326ddd0c49ae99c7d1a32512a561,2018,94000,0,1,0,917,60s,100k,5,5,120
0,168,0,M,65,b37f326ddd0c49ae99c7d1a32512a561,2018,94000,0,1,0,917,60s,100k,2,10,240
0,168,0,M,65,b37f326ddd0c49ae99c7d1a32512a561,2018,94000,0,1,0,917,60s,100k,2,10,240
0,504,8.4,M,65,b37f326ddd0c49ae99c7d1a32512a561,2018,94000,0,1,0,917,60s,100k,10,10,168
1,576,8.4,M,65,b37f326ddd0c49ae99c7d1a32512a561,2018,94000,0,1,0,917,60s,100k,0,0,72
1,0,110.33,F,52,56a02aabb8cb4568b9b86998c0b5369c,2017,75000,1,0,0,999,50s,80k,5,20,240
1,168,88.01,F,52,56a02aabb8cb4568b9b86998c0b5369c,2017,75000,1,0,0,999,50s,80k,3,7,168
1,408,61.06,F,52,56a02aabb8cb4568b9b86998c0b5369c,2017,75000,1,0,0,999,50s,80k,2,10,168
1,576,504.32,F,52,56a02aabb8cb4568b9b86998c0b5369c,2017,75000,1,0,0,999,50s,80k,0,0,96
0,0,0,F,58,830ba72e0f144c43abe5b5a1eb23f911,2017,70000,1,0,0,974,50s,80k,5,5,168
1,168,42.36,F,58,830ba72e0f144c43abe5b5a1eb23f911,2017,70000,1,0,0,974,50s,80k,10,10,120
